id,following
528193195,499605779
582348992,499605779
530118876,499607284
723109867,499607284
788583929,499607284
856209062,499607284
599565947,499610255
715234394,499610255
717770138,499610255
797720609,499610255
833468337,499610255
224209890,499625220
287128802,499625454
505966489,499625454
510412961,499625454
533160942,499625454
710929756,499625454
218874635,499627070
521005663,499627070
578596129,499627070
586938488,499627070
512518984,499633101
577692050,499633101
766794667,499646533
89558339,499659066
496617435,499662378
501772593,499662842
545712355,499663469
739037341,499663469
488004314,499664255
521796224,499664255
792688828,499664255
515950015,499669667
366796004,499672290
517450216,499672290
708970515,499672290
208444800,499686761
210545937,499686761
507515970,499686761
590161520,499686761
90952764,499689562
209520769,499689562
414653665,499689562
415642806,499689562
465287033,499689562
579522039,499689562
709930881,499689562
290307,499689923
515080458,499689923
534345104,499689923
593793781,499689923
709791154,499689923
368231492,499699604
527507294,499699604
827951850,499699604
106317681,499699921
356637893,499699921
504975628,499699921
708624344,499699921
208312151,499701392
530319699,499701392
719875311,499701392
209551044,499702669
414659110,499702669
532850897,499702669
729081963,499702669
367333203,499704314
489561330,499704314
707812229,499704314
732156926,499704314
733788286,499704314
286663384,499714433
414470394,499714433
495071932,499714433
509645611,499714433
587320214,499714433
521430002,499717455
762180280,499717455
287128528,499737547
586199172,499737547
783972728,499737547
90752295,499738446
209754640,499738446
226502325,499738446
359289158,499738446
511689305,499738446
226390588,499740020
357309440,499740020
529972063,499740020
597189984,499740020
600857430,499740020
720993280,499740020
412487369,499743790
489052864,499743790
509406597,499746187
513234327,499746187
506683968,499752026
545431180,499752026
600127870,499752026
748127760,499752026
587230413,499775723
599605973,499775723
358467427,499776928
504659759,499776928
1770420,499795711
225278298,499795711
515545433,499795711
792149790,499795711
816480254,499795711
105752460,499802568
285556926,499802568
354975222,499802568
517731470,499802568
740128551,499802568
773505441,499802568
226355476,499805171
779356593,499805171
219587704,499809308
501638447,499809308
512038453,499809308
710651861,499809308
718083876,499809308
740658072,499809308
603707960,499812915
499153106,499813048
586481878,499813048
291277394,499813774
365797411,499813774
489104482,499813774
493889818,499813774
502936195,499813774
525165856,499813774
821716592,499813774
589896493,499814073
716245287,499814073
209727013,499814531
505295618,499814531
712162402,499814575
91890167,499820546
518000620,499820546
585822839,499820546
1433634,499829093
97765923,499829093
360218516,499829093
514789278,499829093
576501416,499829093
735422843,499829093
724655685,499829462
799463432,499829462
509734721,499829488
527766860,499829488
585257313,499829488
516139949,499829601
325150269,499830190
464557157,499830190
505777125,499830190
513160331,499830190
507804370,499831678
577994714,499831678
591668581,499831678
284315279,499848597
709433895,499848597
730239641,499848597
219343731,499850021
514555769,499850021
517907582,499850021
580724812,499850021
500323740,499868187
501117306,499868187
598981647,499868187
719926367,499868187
768874822,499868187
721631703,499868602
89879468,499886616
359897243,499886616
366679587,499886616
550147698,499886616
220019290,499889224
512784150,499889224
579343677,499889224
593046076,499889224
722963194,499889224
92063075,499906107
212500764,499906107
500153420,499906953
507059648,499906953
523796817,499906953
543226143,499906953
594452791,499906953
855494962,499906953
224210876,499907180
489413334,499907180
596291362,499907180
488855526,499922473
495072309,499922473
522603741,499922473
326422063,499924200
505851891,499924200
509230698,499924200
511469228,499924200
596255907,499924200
88721755,499924659
208435383,499924659
226186867,499924659
585585504,499924659
413221298,499926339
488244451,499926339
509978913,499926339
589320462,499926339
595414139,499926339
713737107,499926339
505314474,499927628
517029886,499927628
732132769,499927628
792549284,499927628
219260457,499928277
501464351,499928277
580595199,499943980
599566246,499943980
717113589,499943980
534019879,499944018
226572220,499947051
505966489,499947051
597202057,499947051
713563894,499947051
284912708,499959119
286109525,499959119
500153247,499959119
502320743,499959119
708364357,499959119
218473579,499962228
590488183,499962228
83179298,499962660
535075878,499962660
593150184,499962660
602637902,499962660
717879285,499962660
227071281,499962879
500769382,499962879
507913929,499962879
510843134,499962879
600933485,499962879
709809280,499962879
414076615,499963405
504113837,499963405
510759071,499963405
586628492,499963405
519115758,499964176
725470138,499964176
725632313,499964176
497467126,499965393
507644288,499965393
712190692,499965393
791672419,499965393
286584062,499973549
286818713,499973549
600069839,499973549
564126126,499979066
600532316,499979066
722270980,499979066
499216434,499981032
504321967,499981032
506341616,499981032
507499421,499981032
530155906,499981032
726447060,499981032
764145504,499981032
521940964,499981196
546032130,499981196
588762138,499981196
719440045,499981196
720380957,499981196
546114705,499981950
595503397,499981950
775324111,499981950
217092135,499982386
359694288,499982386
414030904,499983006
497060035,499983006
518591071,499983006
710483284,499983006
737998678,499983006
83065902,499983520
579646256,499983520
495673480,499984594
510187697,499984594
511585379,499984594
591050823,499984594
723839404,499984594
489761841,499984834
494078949,499984834
495174166,499984834
507293685,500001919
511281339,500001919
96710852,500002711
585155341,500002711
828277633,500002711
217221719,500020201
499210747,500020201
545983119,500020201
596398062,500020201
731118759,500020201
97543757,500020509
367423860,500020509
502775385,500020509
532654573,500020509
218310791,500039174
546006569,500039174
577619086,500039174
583214443,500039174
469560,500046437
468268924,500046437
541152588,500046437
584524507,500046437
708166737,500046437
732287394,500046437
795381297,500046437
358194487,500057793
604080469,500057793
88573865,500059038
513693164,500059038
518382938,500059038
708156422,500059038
413815901,500073399
548313030,500073399
602695200,500073399
767324291,500073399
366556463,500075273
502401714,500075273
509014502,500075273
517210100,500075525
526526910,500075525
286637659,500077880
512038453,500077880
518209695,500077880
548742056,500077880
585524348,500077880
721898033,500077880
504449951,500094466
725469080,500094466
368164054,500094628
508688316,500094628
414597603,500095255
493151651,500095255
721755087,500095255
767324291,500095255
535225425,500095386
714088989,500095386
724911309,500095386
515498295,500112179
529424077,500112179
589846863,500112179
590622922,500112179
708709200,500112179
359862754,500120747
413431395,500120747
524687157,500120747
550337729,500120747
731783793,500120747
785713490,500120747
211164108,500133680
517733256,500133680
721571647,500133680
415600123,500134243
547207331,500134243
540620414,500134323
505245654,500153247
735280091,500153247
494973517,500153420
594453063,500153420
283226183,500191879
716742842,500191879
721586505,500191879
722138624,500191879
780959357,500191879
581475664,500206333
582700525,500206333
786885695,500206333
588504889,500211211
713687538,500211211
326174328,500212307
524974956,500212307
547353327,500212307
584193254,500212307
105965849,500212554
412797597,500212554
888785,500214755
707325911,500214755
367423860,500216370
495007572,500216370
757859490,500216370
503300605,500217027
286614560,500217789
499459590,500217789
510145845,500217789
528744587,500217789
533243200,500217789
490266563,500235308
509050625,500235308
511062705,500235308
532662378,500235308
355606453,500235339
500556895,500235339
515621496,500235339
521782771,500235339
524238285,500235339
545274267,500235339
730433246,500235339
366055865,500262280
496819390,500262280
516802189,500262280
522371683,500262280
525772540,500262280
587839041,500262280
733300225,500262280
208016406,500269921
513962033,500269921
517358255,500269921
542599723,500269921
591373063,500269921
367209148,500270543
492346577,500270543
503241330,500270543
581194874,500270543
585257313,500270543
602299835,500270543
2394430,500270917
366793790,500270917
581587371,500270917
499176357,500278674
543491617,500278674
587572337,500278674
588937830,500278674
589038125,500278674
511497896,500290227
547448082,500290227
85558051,500305514
529422674,500305514
530058702,500305514
762291171,500305514
492453480,500307309
790053497,500307471
818433871,500307471
217194389,500316217
359977935,500316217
596255043,500316217
532875566,500323740
785789084,500323740
489722791,500335423
576689520,500335423
587650500,500335423
721673799,500335423
363485845,500341117
602655535,500341117
708902740,500341117
736171464,500341117
285167099,500357406
292437551,500357406
503521844,500357406
595222655,500357406
513134160,500359409
527955267,500359409
91832220,500372719
502265048,500372719
506523062,500372719
284753424,500373009
356883758,500373351
583483412,500373351
595977473,500373351
355512253,500374651
523730043,500374651
737066398,500374651
525706832,500375188
711665437,500375188
798811378,500375188
590652402,500377343
515897349,500389622
579846730,500389622
758275881,500390587
366013960,500391688
1946942,500401135
85806631,500401135
517157668,500401135
285432585,500404133
413317346,500404133
714591691,500404133
225279339,500404526
285063706,500404526
366651754,500404526
503972250,500404526
712014756,500404526
1637633,500406051
563273698,500406051
707789403,500406051
224600957,500407032
501343394,500407032
287219035,500414708
719966112,500414708
723823461,500414708
736919475,500414708
501693477,500421762
534173482,500421762
534749311,500421762
591503944,500421762
597816842,500421762
366002669,500422439
513132891,500422439
530087094,500422439
582569292,500422439
589568430,500422439
545186237,500423467
602273609,500423467
217848102,500423524
222949396,500423524
413539987,500423524
509384509,500423524
586737468,500423524
502526392,500423784
502908702,500423784
503187320,500423784
722691119,500423784
85643193,500424537
88479265,500424537
89116184,500424537
531854789,500424537
531918431,500424537
224600957,500425015
504416974,500425015
509831353,500425015
592002736,500425168
717800825,500425168
541987431,500429734
728232489,500429734
779757260,500429734
325541267,500443541
518118839,500443541
532058244,500443541
597815196,500443541
733215698,500443541
227690380,500455168
505607847,500455168
738363216,500455168
768874822,500455168
707489091,500455261
88496502,500457930
105557146,500457930
585611990,500457930
760670089,500457930
761585976,500457930
833579058,500457930
226480849,500490608
523593140,500490608
600897144,500490608
833579058,500490608
285406763,500491504
514240853,500491504
544599119,500491504
748554102,500491504
89367739,500500866
506617431,500500866
523757552,500524416
592730430,500524787
604281356,500524787
714872059,500524787
96471428,500526397
217850160,500526397
412386506,500526397
501805276,500526397
590741935,500526397
224091409,500526398
226917977,500526398
505588329,500526398
508480459,500526398
522161887,500526398
578728881,500541942
583390637,500541942
591170595,500541942
796824563,500541942
494867888,500556593
735672752,500556593
105461360,500556895
490303053,500556895
498673265,500557732
526526910,500557732
584384581,500557732
592087789,500557732
715133557,500557732
719073063,500557732
538338130,500559100
711386363,500559100
286268890,500582601
518587049,500582601
723265529,500582601
531267239,500589205
577008192,500589205
712291358,500589205
96019946,500589576
96309018,500589576
830513727,500589576
357350470,500605287
366285957,500605287
514499310,500605287
522515445,500605287
772803942,500605287
588888643,500606043
210301471,500607746
283789306,500607746
548235357,500607746
717500823,500607746
414636802,500607831
489591471,500607831
508383362,500607831
531306041,500607831
535365287,500607831
587308256,500607831
285685888,500616047
576336256,500616047
505787587,500623893
528786626,500623893
717090563,500623893
359733041,500629865
488910029,500629865
599238643,500629865
735557203,500629865
756404380,500629865
209321549,500636188
219686738,500637984
563458102,500637984
601661037,500637984
708384429,500637984
725050665,500637984
502234549,500640012
512783032,500653058
528017850,500653058
584230397,500653058
592411518,500653058
218874406,500654285
356735803,500654285
506834856,500654285
532329117,500654285
544234899,500654285
756824613,500654285
1806861,500654372
357272722,500654372
504874489,500654372
508705092,500654372
530289010,500654372
584444376,500654372
587373009,500654372
600485688,500654372
507787749,500654991
508672306,500654991
817097816,500654991
508509511,500656445
721373732,500658729
366305015,500668319
533256210,500668319
724050162,500668319
354693286,500671058
595809289,500671058
798731728,500671058
770022697,500672502
794159546,500672502
509773634,500677239
544146790,500677239
588232930,500677239
96109104,500684507
502072602,500684507
563882061,500684507
585459327,500684507
787879280,500684507
412174907,500686432
602937300,500686432
502314016,500686584
506767813,500686584
589846470,500686584
217504362,500688542
325284723,500688542
512851629,500688542
719875311,500688542
219521734,500769382
287125975,500769382
508967630,500769382
510338095,500769382
602676577,500769382
510351536,500778750
794162301,500778750
508340044,500783418
515150832,500783418
543082341,500783418
576431432,500783418
587696323,500783418
728211857,500783418
464701968,500805589
499686761,500805589
516330384,500805589
601755040,500805589
533413684,500811135
596419200,500811135
711940996,500811135
740103067,500811135
710582550,500823393
464623430,500826615
507898054,500826615
516794106,500826615
707858863,500826615
710072761,500826615
716245287,500826615
359562614,500826736
498254541,500826736
738204496,500826736
291314924,500826874
549795226,500826874
597324493,500826874
89576785,500829130
531163859,500829130
794587425,500829130
524938463,500834124
593142209,500834124
366011113,500838356
367114333,500838356
504858395,500838356
105736273,500841250
210629592,500841250
227879955,500841250
596877924,500841250
721257314,500841250
502846314,500841460
542823524,500841460
600668624,500841460
413201484,500841593
489394146,500841593
503408251,500841593
510144541,500841593
526647107,500841593
596326958,500841593
717926000,500841593
598565770,500852476
799081374,500852476
511939779,500853775
593288933,500853775
413796203,500855858
521067882,500855858
603919965,500855858
499152255,500856190
582881077,500856190
585315144,500856190
510829790,500867978
785180186,500867978
367258380,500868436
535709037,500868436
285720055,500868957
723036991,500868957
751508446,500868957
582104971,500869937
593993813,500869937
730040927,500869937
732305970,500869937
325405858,500886379
363322639,500886379
364320778,500886379
90560516,500890098
591465537,500890098
777200744,500890098
354732410,500898066
508660324,500898066
501597617,500898318
502347709,500898318
596125417,500898318
708861021,500898318
738819966,500898318
779089470,500898318
505119023,500899883
725608785,500899883
505468886,500913416
581630793,500913416
584761864,500913416
777034877,500913416
515339970,500914605
527464338,500914605
91890167,500918720
791923650,500918720
367030717,500926494
488892854,500926494
509750455,500926494
292405146,500926709
365814454,500926709
509978913,500926709
588691950,500926709
590165835,500926709
830588206,500926709
210736567,500928210
365962153,500928210
512542618,500928210
533765238,500928210
227353212,500929726
576083563,500929726
709026521,500929726
720549615,500929726
506851694,500930466
512320055,500930466
539157129,500930466
547514895,500930466
577410699,500930466
503854327,500937793
511215635,500937793
544575716,500937793
854871931,500937793
212465714,500938266
583519145,500938266
784346695,500938266
501937554,500938692
513100896,500938692
535762307,500938692
770171383,500938692
514338776,500939909
470689,500940982
796930380,500940982
524280831,500947665
584428045,500947665
779920944,500947665
217932338,500955744
223167591,500955744
538227397,500955744
781557708,500955744
88248804,500956444
494854724,500956444
603405970,500956444
85334226,500956903
505708459,500956903
773505441,500956903
415849190,500962348
586614460,500962348
708478774,500962348
712043149,500962348
794902318,500962348
513724619,500966174
581469293,500966174
778324473,500966174
508383362,500968430
524608779,500968430
530834804,500968430
602937300,500968430
799388234,500968430
588897755,500973867
594737517,500973867
359578215,500978021
366120272,500978021
511516211,500978021
722590038,500978021
289476,500986086
529501602,500986086
530798366,500986086
530805045,500986086
593305138,500986086
603505702,500986086
711639947,500986086
857018434,500986086
531369384,500998787
532885536,500998787
497400965,500999288
745590345,500999288
540621,501020778
706972625,501020778
761126816,501020778
89085267,501025761
533302250,501025761
728806817,501025761
224905602,501025818
327146050,501025818
357088380,501025818
546282020,501025818
593105209,501025818
91446127,501029637
354656863,501029637
716375284,501029637
728491770,501029637
287796827,501034472
716930166,501034472
303299587,501036617
506341616,501036617
507960479,501036617
526217911,501036617
531700285,501036617
545260829,501036617
587873046,501036617
597766146,501036617
599526035,501036617
502897622,501040166
546486127,501040166
765886969,501040166
502400891,501040433
525227679,501040433
530773217,501040433
532208011,501040433
285710807,501050313
501144118,501050313
501456415,501050313
818962361,501050313
88308201,501051873
360234964,501051873
740658072,501051873
489710648,501052273
595049846,501052273
709539862,501052273
722134909,501052273
589504586,501053562
510633909,501054583
526704758,501054583
533449026,501054583
795894826,501054583
503195100,501054698
507439408,501054698
510057466,501054698
211167370,501076844
523834467,501077098
581840182,501077098
515776886,501077983
516707714,501077983
283441266,501080099
516450976,501080099
547467576,501080099
592021188,501091211
367062855,501092012
499344256,501092012
511281193,501092012
535376699,501092012
548080664,501092012
715906483,501092012
365138210,501093206
497161408,501093206
550521860,501093206
814743070,501093206
218094528,501102431
412110060,501102431
725863844,501102431
360262869,501104708
366417025,501104708
528883975,501104708
550069850,501104708
708979734,501104708
785189912,501104708
495613712,501110268
517645267,501110268
521803509,501110268
522312249,501110268
587481193,501110268
285977545,501116798
497289223,501116798
712889273,501116798
590655378,501117306
775495886,501117306
88316091,501117461
511404365,501117461
595067209,501117461
722294214,501117461
738139941,501117461
325126823,501118348
522271616,501118348
786524203,501118348
286925963,501121459
587373009,501121459
717241522,501121459
720844606,501121459
796021420,501121459
464906099,501128033
522456818,501128033
524080243,501128033
96408915,501128219
220197905,501128219
285902900,501128219
524082649,501128219
90108497,501141142
547186654,501141142
586798245,501141142
787676651,501141142
492736696,501144071
518383319,501144071
724053961,501144071
506539711,501144118
508812692,501144118
512109778,501144118
517387702,501144118
522105812,501144118
357959936,501144756
493612069,501144756
511003849,501144756
217244862,501156231
359338618,501156231
495239798,501156231
546852227,501156231
580242326,501156231
88591387,501156951
518382938,501157083
715618106,501157083
95767719,501157259
580765313,501157259
366090746,501158671
784426061,501158671
227624179,501158691
591272798,501158691
95942954,501168049
503656039,501168049
731310,501168224
578426947,501168947
820399180,501168947
366908299,501171010
534332880,501171010
711199342,501171010
596186829,501180600
707138230,501180600
356922706,501180783
595823863,501180783
706646827,501180783
502459536,501181324
523158450,501181324
534067292,501181324
596012530,501181324
105806360,501182948
578426947,501182948
524377335,501183555
718063618,501183555
726420788,501183555
831207307,501183555
219344561,501192008
503093130,501192008
733267539,501192008
465288013,501193520
489950953,501193520
218137988,501205802
501128219,501205802
502665486,501205802
515638326,501205802
528669422,501205802
600667375,501205802
283083810,501206929
359717969,501206929
715132278,501206929
716928995,501206929
210383485,501217297
514143479,501217297
591084750,501217297
594325574,501217297
412394643,501217460
592310912,501217460
724728847,501217460
502908702,501219991
513194695,501219991
582378143,501219991
724333151,501219991
724568927,501219991
106175128,501228496
511895842,501228496
88876832,501229631
516227089,501229631
516483247,501229631
750199614,501229631
751450234,501229631
502393274,501230253
531759442,501230253
541555290,501231833
594226997,501231833
603964326,501231833
732562608,501231833
502810054,501252390
513074001,501252390
543493223,501252390
105360994,501252418
509273910,501252418
518496494,501252418
89267079,501253327
412205667,501253327
499672290,501253327
762180280,501253327
818062689,501253327
105359233,501255681
302773532,501255681
595534691,501255681
511632172,501268545
529107599,501268545
597870680,501268545
499962228,501277284
517241263,501277284
576819513,501283067
587386302,501283067
723115554,501283067
819182672,501283067
524553978,501293273
528423052,501293273
591189208,501293273
591896454,501293273
707898003,501293273
750825345,501293273
414042597,501303625
533334756,501303625
502844858,501316282
90925953,501317185
368767218,501317185
415809699,501317185
464871598,501317185
522132984,501317185
508583984,501333086
592627419,501333086
730712474,501333086
747688989,501333086
95807643,501336588
546880621,501336588
598672694,501336588
738309999,501336588
96327995,501342281
493371419,501342281
515205573,501342281
550922233,501342281
518537134,501342856
535784338,501342856
722484082,501342856
225674351,501343394
577669119,501343394
503144979,501349526
719694155,501349526
723398025,501349526
518065080,501353007
767165275,501353619
224247864,501353869
285241419,501353869
494997268,501353869
501532588,501353869
590112248,501353869
599220456,501353869
224641844,501355410
488044624,501355410
502046719,501355410
531877697,501355410
861131052,501355410
83273307,501360396
368340273,501360396
465050465,501360396
497997849,501360396
510683149,501360396
547033543,501360396
723641528,501360396
796338446,501360396
497674389,501363946
593276736,501363946
595794244,501363946
782094585,501363946
499067911,501366188
502982243,501366188
211067572,501366732
546349951,501366732
88758335,501367288
492745761,501367288
781718056,501367288
508463788,501378479
592968329,501378479
601495275,501378479
723471239,501378479
367463129,501388460
511269817,501388460
710218214,501388460
525264821,501393484
526799183,501393484
218874406,501398509
580594704,501398509
601549424,501398509
829315857,501398509
429331,501398807
591118209,501398807
600484290,501398807
859908299,501398807
522777916,501398897
534085312,501398897
538467351,501398897
731550031,501398897
764367018,501398897
225904904,501401234
359288367,501401234
510758235,501401234
582231184,501401234
585700682,501401234
727236954,501401234
325309443,501402465
359887446,501402465
786362114,501402465
356637050,501405469
594139456,501405469
820306216,501405469
83304567,501410937
291618347,501410937
414076615,501410937
717719010,501410937
739734062,501410937
780445698,501410937
517139259,501412621
528128835,501412621
582846161,501412621
591554948,501412621
762999625,501412621
360228917,501413342
720718896,501413342
367107397,501413832
492382710,501413832
528803109,501413832
587386302,501425778
857357717,501425778
413539450,501432975
792860843,501432975
88915326,501435052
227372961,501435052
327458118,501435052
503264002,501435052
505757838,501435052
740110835,501435052
854661036,501435052
578850201,501441777
516758129,501443964
523049706,501443964
533625732,501443964
533990997,501443964
714871252,501443964
719648714,501443964
356935779,501456081
507614286,501456081
512080564,501456081
536328983,501456081
857944992,501456081
722950409,501456415
762804065,501456415
717925291,501458088
499532650,501463446
580305801,501464351
604097590,501464351
715688783,501464351
1280655,501468109
92161255,501468109
709932198,501468109
502393274,501468222
502741875,501468222
543373333,501468222
367347576,501476308
532361093,501476308
601236597,501476308
728013685,501478162
505659034,501478670
523191793,501478670
529392507,501478670
729405923,501478670
284752709,501478822
414917195,501478822
517220571,501478822
763423137,501478822
84257102,501479092
219813870,501479092
510100604,501479092
513581678,501479092
590777075,501479092
602110820,501479092
211988435,501479887
733453104,501479887
88504758,501488169
283903094,501488169
538671734,501488169
716463187,501488169
508967264,501488460
587667275,501488460
593521789,501488460
719164276,501488460
783850740,501488460
488822807,501490510
500059038,501490510
526173753,501490510
720944007,501490510
761859808,501490510
359932031,501490511
718900898,501490511
719320516,501490511
89380700,501491503
366864773,501491503
415124078,501491503
507911604,501491503
534539444,501491503
581650952,501491503
773946636,501491503
508114534,501509475
720070587,501509475
365499326,501510737
528881024,501510737
583111593,501510737
583816628,501510737
790534414,501510737
217654303,501513246
226648074,501513246
532785004,501513246
767874230,501513246
359194929,501516665
505279591,501516665
284721964,501520887
366232218,501520887
522690591,501520887
528040650,501520887
547099102,501520887
592327754,501520887
765547639,501520887
365748691,501522653
522140351,501522653
604137564,501522653
803165,501524044
589164394,501524044
832285520,501524044
508979201,501531209
762753670,501531209
219119209,501532588
283690367,501532588
591523232,501532588
594694747,501532588
719048300,501532588
506784865,501543494
602557989,501543494
768202922,501543494
834321565,501543494
209721618,501544759
586770556,501544759
597835796,501544759
504520293,501552813
508630016,501552813
577601731,501552813
713661237,501555181
768716303,501555181
533331084,501555926
535725268,501555926
707898003,501555926
861149310,501555926
368252433,501564553
489290883,501564553
489406245,501564553
494651371,501564553
528325573,501564553
598973821,501564553
604137486,501564553
724290781,501564553
97353555,501575545
502308137,501575545
85650536,501586376
511665677,501586376
525105470,501586376
707312325,501587205
501156231,501587911
723863769,501587911
773838303,501587911
526094131,501595067
545870261,501595067
603895473,501595067
209016711,501597617
225278298,501597617
414203068,501597617
544859979,501597617
787388990,501597617
495276231,501597902
742052086,501597902
712213666,501603188
489421816,501604616
500841593,501604616
493407415,501609961
517454349,501609961
534415238,501609961
576642550,501609961
590775609,501609961
209221751,501615336
367812891,501615336
523649649,501615336
713895632,501615336
740128551,501615336
366949199,501627348
516245214,501628560
533175642,501628560
367968558,501630532
504435291,501630532
506084731,501630532
511930692,501630532
529482395,501630532
550611346,501638447
590570486,501638447
731139919,501638447
96293356,501639607
547924746,501639607
706771438,501639607
546844357,501642035
584227542,501642035
596875817,501642035
720549615,501642035
412731870,501646273
492792637,501646273
501964387,501646273
710218214,501646273
285132702,501646878
368306957,501646878
602218450,501646878
708791355,501646878
83492868,501647507
498529728,501647507
510368562,501647507
707489091,501647507
715313060,501647507
769229667,501647507
86353218,501652214
218697105,501652214
545351717,501652214
709579120,501652214
512497469,501653561
593454717,501653561
726091159,501653561
497107609,501656473
497913688,501656473
743239639,501656473
501673154,501656594
503571821,501656594
86022067,501661364
359288387,501661364
528786626,501661364
285748154,501663582
591052934,501663582
507059726,501673154
586614460,501673154
507933734,501673383
545978633,501673383
583474530,501673383
709792269,501673383
768387643,501673383
547296477,501682050
790546652,501682050
859048825,501682050
88455276,501690994
536166321,501690994
595841498,501690994
513196304,501692978
518344153,501692978
534508997,501692978
548850612,501692978
578549663,501692978
707202263,501692978
746774591,501692978
95830882,501693477
492747650,501693477
580754854,501693477
595572098,501693477
603102127,501693477
543005550,501693614
549632693,501693614
727603551,501693614
366341456,501754881
719065436,501754881
84056475,501756207
95929609,501756207
518520294,501756207
580112013,501756207
592958204,501756207
730694543,501756207
413706236,501772593
511585379,501772593
515882915,501772593
489561015,501782603
367119705,501792881
502844883,501792881
594200747,501792881
518809583,501795147
722934476,501795147
732280416,501795147
782579153,501795147
509651124,501801542
545017860,501801542
589604461,501801542
713640807,501801542
735563697,501801542
90047470,501802954
493489646,501802954
496821003,501802954
508683420,501802954
509650696,501802954
510574223,501802954
546964942,501802954
548586998,501802954
708419799,501802954
517106098,501804750
521517859,501804750
785235079,501804750
367258380,501805276
583863681,501805276
593440595,501805276
489488042,501806658
95743704,501808242
494325684,501808242
584684355,501808242
602319637,501808242
283868385,501812011
366255201,501812011
589545943,501812011
83304567,501812640
719282873,501812640
324910394,501812983
517071258,501812983
580360293,501812983
511215341,501815024
88283707,501823516
488864554,501823516
595761364,501823516
833504225,501823516
366712936,501831474
502206611,501831474
707149487,501831474
514941552,501832591
524748206,501832591
545154890,501832591
578598468,501832591
602957481,501832591
722590038,501832591
514806576,501840475
594030657,501840475
496282081,501843338
511995313,501843338
515481447,501843338
517421445,501843338
358246076,501850111
544913634,501850111
765900486,501850111
502226241,501878170
586933876,501878170
782078984,501878953
509972291,501879452
414076549,501879870
88256777,501882031
221197939,501882031
510607038,501882031
588744658,501882031
765371303,501882031
84226329,501890544
284752709,501890544
285657451,501890544
720467376,501890544
223199147,501890898
329094894,501890898
603296117,501890898
706954255,501890898
738313647,501890898
414645328,501898891
547434644,501898891
589105984,501898891
600560531,501898891
710376310,501898891
489416605,501905235
792666907,501905235
284665203,501907029
368687780,501907029
531960595,501907029
755087241,501907029
356478832,501907585
507344929,501907585
708861107,501907585
712442042,501907585
769950210,501907585
797008436,501907585
855136094,501907585
1106808,501919976
208532957,501919976
365470240,501919976
503885384,501919976
790944850,501919976
497601962,501920496
502982532,501920496
505899056,501920496
594338544,501920496
595352041,501920496
716466395,501920496
490274114,501921013
497178216,501921013
593166159,501921013
778941017,501921013
88332989,501927379
711918443,501927379
721558905,501927379
366677978,501927494
738444882,501927494
747565165,501927494
724212540,501927639
286431594,501929019
513741590,501929019
526461891,501929019
719165806,501929019
751065340,501929019
773692604,501929019
512644334,501935019
521865001,501935019
722443912,501935019
368687780,501937554
505553782,501937554
524358837,501937554
712393688,501937554
719280660,501937554
226165605,501938713
512062055,501938713
581475664,501938713
717725840,501938713
213183425,501939582
507708229,501939582
761614754,501939582
547132551,501944295
515064166,501954323
582835328,501954323
587249497,501954323
499383324,501954972
513850555,501954972
523808724,501954972
576923704,501954972
95830882,501956784
106140117,501956784
599057608,501956784
788858856,501956784
512043528,501958238
527969937,501958238
534991834,501964387
578850201,501966674
592258167,501966674
584857748,501973162
599332707,501973162
498176586,501978499
499965393,501978499
523288926,501978499
546942382,501978499
598576210,501978499
728443366,501978499
88932445,501982966
413201484,501982966
595597604,501982966
526287230,501983361
581152068,501983361
584450493,501983361
835221403,501983361
412854911,501990148
708702858,501990148
720925895,501990148
211165994,501991305
359814439,501991305
516330384,501991305
508204088,501992489
601025587,501992489
784848531,501992489
225888400,501992911
708497947,501992911
284985452,502000250
367584333,502003080
528423052,502003080
579601731,502003080
792902787,502003080
528206416,502009752
571847161,502010362
580595504,502010362
583912274,502010362
592273531,502010362
357797222,502011793
493766750,502011793
495743828,502011793
722678668,502011793
91894972,502016654
764210217,502016654
96498860,502018718
501110268,502018718
516124406,502018718
715491506,502018718
494606673,502019991
502161258,502019991
507566057,502019991
515863962,502019991
545460973,502019991
784346695,502019991
514620950,502020760
603124222,502020760
722128176,502020760
498511185,502026371
504999292,502026371
738984890,502026371
494902763,502034007
504828401,502034007
413595012,502034151
464587519,502034151
527697849,502034151
579487793,502034151
580594704,502034151
584994501,502034151
730311631,502034151
736924549,502034151
365138210,502034858
414771344,502034858
493065414,502034858
511160715,502034858
780021806,502034858
414526178,502035787
506647666,502035787
513191218,502035787
517298239,502035787
580724812,502035787
601156723,502035787
720846312,502035787
495475746,502043725
528403224,502043725
523813120,502046719
535754664,502046719
546453183,502046719
589863394,502046719
590696278,502046719
595155195,502046719
503839616,502046762
509565886,502046762
536163536,502046762
583751447,502046762
601485787,502046762
722882083,502046762
506750891,502053077
521864923,502053077
516888896,502059021
587107229,502059021
600484290,502059021
753976469,502059021
489454055,502069313
732183505,502069313
752897131,502069313
217533550,502070824
549381651,502070824
783856324,502070824
325942447,502071620
415062345,502071620
516794106,502071620
586394768,502071620
729434291,502071620
741927186,502071620
780317133,502071620
217116732,502072332
492407197,502072332
218561862,502072602
414596979,502072602
464797325,502072602
489206449,502072602
524238285,502072602
577941214,502072602
603069447,502072602
858257456,502072602
212019432,502073640
509169278,502073640
538842069,502073640
594465891,502073640
591063234,502079679
711707501,502079679
